1	13	3	4,3333333333	11	-1	1	8	11	0,7272727273	1	11	0,0909090909	11	11	0,0060814137	0,0011855337	0,0034563608	0,3430005736	0	34	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	26	-1	1	0	0	621	56	1	15	4656	5774	1138	4318	5751	5220	29	17	29	45589	0,003256705	0,0006361184	27	2	t	27	36162.1	11:-1:1	protag_article@3	titl@3	https://en.wikipedia.org/wiki/El_Regreso_del_Sobreviviente :Q15983786	P175 :performer@en	https://en.wikipedia.org/wiki/Franco_de_Vita :Q1442690
1	25	15	1,6666666667	71	-1	1	12	12	1	1	12	0,0833333333	12	12	0,0035891238	0,0005451734	0,0027313618	0,1995976549	0	10	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	-1	1	0	0	9175	69	0	0	48121	48144	5997	2484	48144	46688	1	1	1	123721	2,14188E-05	8,0827E-06	28	1	t	28	202498.1	21:-1:1	protag_article@3	2__spancol@3	https://en.wikipedia.org/wiki/Jeff_Cowan :Q1686287	P463 :member of@en	https://en.wikipedia.org/wiki/Peoria_Rivermen_(AHL) :Q968778
1	24	15	1,6	61	-1	1	7	7	1	1	6	0,1666666667	7	6	0,0035891238	0,0005451734	0,0027313618	0,1995976549	0	10	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	-1	1	0	0	9175	69	0	0	48121	48144	5997	2484	48144	46688	1	1	1	123721	2,14188E-05	8,0827E-06	28	1	t	28	682243.1	3:-1:1	protag_article@3	2__spancol@3	https://en.wikipedia.org/wiki/Daniel_Rydmark :Q449169	P463 :member of@en	https://en.wikipedia.org/wiki/F%C3%A4rjestad_BK :Q1122553
2	10	4	2,5	30	-1	1	10	10	1	1	10	0,1	10	10	1,2231E-06	8,0378E-06	5,0355E-06	1,5962422275	0	155	0	0	0	0	0	3	0,3	3	0,3	3	0,3	1	0	1	1	0	11	-1	1	0	0	4	10	10	0	42749	43888	1197	3785	43888	20036	209	54	168	45811	0,0026951487	0,0036672415	36	2	f	36	289112.2	8:-1:1	protag_article@3	rider@3	https://en.wikipedia.org/wiki/2018_Setmana_Ciclista_Valenciana :Q47505580	P4322 :best sprinter classification@en	https://en.wikipedia.org/wiki/Abby-Mae_Parkinson :Q26255737
3	10	4	2,5	30	-1	1	10	10	1	1	10	0,1	10	10	1,2231E-06	8,0378E-06	5,0355E-06	1,5962422275	0	197	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	11	-1	1	0	0	4	10	0	0	42749	43888	1197	3785	43888	20036	209	54	168	45811	0,0026951487	0,0036672415	36	2	t	36	511031.3	1:-1:1	protag_article@3	rider@3	https://en.wikipedia.org/wiki/2016_Giro_del_Trentino :Q23691294	P4322 :best sprinter classification@en	https://en.wikipedia.org/wiki/Valerio_Agnoli :Q938918
5	26	5	5,2	68	-1	1	21	21	1	1	21	0,0476190476	21	21	0,00007625	2,91152E-05	4,99975E-05	0,5823340749	0	11	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	-1	1	0	0	57	217	0	0	19332	20690	1695	9960	20690	18005	1	1	1	30968	5,55401E-05	3,22914E-05	47	2	t	47	949960.5	22:-1:1	protag_article@3	name@3	https://en.wikipedia.org/wiki/2010_European_Athletics_Championships_%E2%80%93_Men%27s_10,000_metres :Q654911	P2522-1 :victory@en	https://en.wikipedia.org/wiki/Kemal_Koyuncu :Q1738451
4	10	4	2,5	30	1	2	10	10	1	10	6	1,6666666667	10	10	0,0071338212	0,0006410811	0,0133908223	0,0478746636	161	11	0	0	0	0,2222222222	0,2222222222	5	0,5	5	0,5	5	0,5	1	0	1	1	11	0	1	1	0	0	1966	32	1	14	22604	22556	1868	304	22605	2884	18054	1731	17992	24777	0,6002080444	0,7261573233	71	1	f	71	158834.4	9:1:2	rider@3	team@3	https://en.wikipedia.org/wiki/Stephen_Roche :Q356473	P54 :member of sports team@en	https://en.wikipedia.org/wiki/Carrera_(cycling_team) :Q247013
1	1	4	0,25	9	-1	1	1	1	1	1	1	1	1	1	0,2055602751	3,29376E-05	0,1123884671	0,0002930689	0	118	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	9	-1	1	0	0	846719	70	0	717475	22455	49291	384	18836	49288	29793	7	1	7	25415	3,35649E-05	0,0002754279	75	2	t	75	1023779.1	1:-1:1	protag_article@3	gold@3	https://en.wikipedia.org/wiki/Softball_at_the_World_Games :Q7554093	P17 :country@en	https://en.wikipedia.org/wiki/United_States :Q30
1	42	4	10,5	412	0	2	40	40	1	40	29	1,3793103448	40	40	0,000505028	0,0006027923	0,0007527833	0,8007513804	9	146	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	11	1	1	0	0	219	413	0	0	30650	45470	9546	20472	68355	48834	3	1	3	25415	2,04775E-05	0,0001180405	75	3	t	75	1050960.1	31:0:2	game@3	silver@3	https://en.wikipedia.org/wiki/2002_ICF_Canoe_Sprint_World_Championships :Q907749	P1346 :winner@en	https://en.wikipedia.org/wiki/Caroline_Brunet :Q1093204
3	9	2	4,5	27	0	1	9	9	1	9	9	1	9	9	0,067402741	0,0002207778	0,0497066631	0,0044416129	11	11	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	1	1	0	0	423238	28	1	0	1941	1936	943	173	1955	1120	4	4	4	16788	0,0035714286	0,0002382654	102	2	t	102	910800.3	5:0:1	name@3	posit@3	https://en.wikipedia.org/wiki/Dave_Parker :Q26038	P106 :occupation@en	https://en.wikipedia.org/wiki/Right_fielder :Q1149560
